,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/19/2010 04:45,2455519.69833,0.010567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/24/2010 00:52,2455524.53648,0.010613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/28/2010 20:59,2455529.37463,0.010658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/03/2010 17:06,2455534.21278,0.010703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/08/2010 13:13,2455539.05093,0.010749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/13/2010 09:20,2455543.88908,0.010794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/18/2010 05:27,2455548.72723,0.010840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/23/2010 01:34,2455553.56538,0.010885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/27/2010 21:41,2455558.40352,0.010930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/01/2011 17:48,2455563.24167,0.010976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/06/2011 13:54,2455568.07982,0.011021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/11/2011 10:01,2455572.91797,0.011066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/16/2011 06:08,2455577.75612,0.011112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/21/2011 02:15,2455582.59427,0.011157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/25/2011 22:22,2455587.43242,0.011203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/30/2011 18:29,2455592.27057,0.011248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,02/04/2011 14:36,2455597.10872,0.011293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,02/09/2011 10:43,2455601.94687,0.011339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,02/14/2011 06:50,2455606.78502,0.011384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,02/19/2011 02:57,2455611.62317,0.011429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,02/23/2011 23:04,2455616.46132,0.011475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,02/28/2011 19:11,2455621.29947,0.011520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,03/05/2011 15:18,2455626.13761,0.011565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,03/10/2011 11:25,2455630.97577,0.011611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,03/15/2011 07:32,2455635.81391,0.011656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,03/20/2011 03:38,2455640.65206,0.011702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,03/24/2011 23:45,2455645.49021,0.011747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,03/29/2011 19:52,2455650.32836,0.011792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,04/03/2011 15:59,2455655.16651,0.011838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,04/08/2011 12:06,2455660.00466,0.011883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,04/13/2011 08:13,2455664.84281,0.011928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,04/18/2011 04:20,2455669.68096,0.011974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,04/23/2011 00:27,2455674.51911,0.012019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,04/27/2011 20:34,2455679.35726,0.012065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,05/02/2011 16:41,2455684.19541,0.012110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,05/07/2011 12:48,2455689.03356,0.012155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,05/12/2011 08:55,2455693.87171,0.012201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,05/17/2011 05:02,2455698.70986,0.012246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,05/22/2011 01:09,2455703.54800,0.012292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,05/26/2011 21:16,2455708.38615,0.012337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,05/31/2011 17:22,2455713.22430,0.012382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,06/05/2011 13:29,2455718.06245,0.012428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,06/10/2011 09:36,2455722.90060,0.012473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,06/15/2011 05:43,2455727.73875,0.012518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/23/2011 20:51,2455858.36878,0.013743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/28/2011 16:57,2455863.20693,0.013789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/02/2011 13:04,2455868.04508,0.013834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/07/2011 09:11,2455872.88323,0.013879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/12/2011 05:18,2455877.72138,0.013925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/17/2011 01:25,2455882.55953,0.013970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
